139;ES 12-21;Backtest;BOUL2021;Long;1;2371,75;2372,75;06/03/2017 1:00;06/03/2017 15:30;Enter Up Trend;Exit Up Trend;44,52;-725,86;6;162,5;225;180,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2363,25;2370,75;08/03/2017 1:00;08/03/2017 15:30;Enter Up Trend;Exit Up Trend;369,52;-356,34;6;187,5;487,5;117,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2370,00;2373,75;21/03/2017;21/03/2017 15:30;Enter Up Trend;Exit Up Trend;182,02;-174,32;6;100;437,5;255,48;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2339,25;2335,00;22/03/2017;22/03/2017 15:30;Enter Up Trend;Exit Up Trend;-217,98;-392,3;6;350;137,5;355,48;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2330,75;2326,25;27/03/2017 1:00;27/03/2017 10:00;Enter Down Trend;Exit Down Trend;-230,48;-622,78;6;650;0;230,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2357,25;2347,75;03/04/2017 1:00;03/04/2017 15:30;Enter Up Trend;Exit Up Trend;-480,48;-1.103,26;6;487,5;300;780,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2351,75;2349,75;04/04/2017 1:00;04/04/2017 15:30;Enter Up Trend;Exit Up Trend;-105,48;-1.208,74;6;350;137,5;242,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2341,75;2345,75;06/04/2017 1:00;06/04/2017 10:00;Enter Down Trend;Exit Down Trend;194,52;-1.014,22;6;187,5;250;55,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2340,50;2335,25;13/04/2017 1:00;13/04/2017 10:00;Enter Down Trend;Exit Down Trend;-267,98;-1.282,20;6;300;175;442,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2326,00;2324,50;17/04/2017 1:00;17/04/2017 10:00;Enter Down Trend;Exit Down Trend;-80,48;-1.362,68;6;162,5;25;105,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2394,25;2397,75;09/05/2017 1:00;09/05/2017 15:30;Enter Up Trend;Exit Up Trend;169,52;-1.193,16;6;62,5;287,5;117,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2387,75;2392,00;10/05/2017 1:00;10/05/2017 15:30;Enter Up Trend;Exit Up Trend;207,02;-986,14;6;12,5;275;67,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2389,75;2385,50;12/05/2017 1:00;12/05/2017 15:30;Enter Up Trend;Exit Up Trend;-217,98;-1.204,12;6;275;87,5;305,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2383,25;2367,75;17/05/2017 1:00;17/05/2017 15:30;Enter Up Trend;Exit Up Trend;-780,48;-1.984,60;6;825;275;1.055,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2362,50;2352,50;18/05/2017 1:00;18/05/2017 10:00;Enter Down Trend;Exit Down Trend;-505,48;-2.490,08;6;550;225;730,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2411,00;2409,50;31/05/2017 1:00;31/05/2017 15:30;Enter Up Trend;Exit Up Trend;-80,48;-2.570,56;6;412,5;287,5;367,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2434,00;2436,25;21/06/2017 1:00;21/06/2017 15:30;Enter Up Trend;Exit Up Trend;107,02;-2.463,54;6;262,5;300;192,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2431,25;2435,25;22/06/2017 1:00;22/06/2017 15:30;Enter Up Trend;Exit Up Trend;194,52;-2.269,02;6;162,5;250;55,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2423,25;2426,75;05/07/2017 1:00;05/07/2017 15:30;Enter Up Trend;Exit Up Trend;169,52;-2.099,50;6;200;325;155,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2466,00;2465,25;24/07/2017 1:00;24/07/2017 15:30;Enter Up Trend;Exit Up Trend;-42,98;-2.142,48;6;125;200;242,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2467,50;2464,00;28/07/2017 1:00;28/07/2017 15:30;Enter Up Trend;Exit Up Trend;-180,48;-2.322,96;6;300;75;255,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2471,00;2472,00;03/08/2017 1:00;03/08/2017 15:30;Enter Up Trend;Exit Up Trend;44,52;-2.278,44;6;162,5;175;130,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2468,75;2473,00;04/08/2017 1:00;04/08/2017 15:30;Enter Up Trend;Exit Up Trend;207,02;-2.071,42;6;0;450;242,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2466,50;2467,50;09/08/2017 1:00;09/08/2017 15:30;Enter Up Trend;Exit Up Trend;44,52;-2.026,90;6;375;125;80,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2436,25;2432,50;11/08/2017 1:00;11/08/2017 10:00;Enter Down Trend;Exit Down Trend;-192,98;-2.219,88;6;275;87,5;280,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2463,50;2472,00;16/08/2017 1:00;16/08/2017 15:30;Enter Up Trend;Exit Up Trend;419,52;-1.800,36;6;87,5;462,5;42,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2428,00;2428,00;18/08/2017 1:00;18/08/2017 10:00;Enter Down Trend;Exit Down Trend;-5,48;-1.805,84;6;187,5;300;305,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2437,75;2443,50;24/08/2017 1:00;24/08/2017 10:00;Enter Down Trend;Exit Down Trend;282,02;-1.523,82;6;12,5;337,5;55,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2439,75;2440,00;28/08/2017 1:00;28/08/2017 10:00;Enter Down Trend;Exit Down Trend;7,02;-1.516,80;6;175;87,5;80,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2430,50;2425,00;29/08/2017 1:00;29/08/2017 10:00;Enter Down Trend;Exit Down Trend;-280,48;-1.797,28;6;475;150;430,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2465,25;2468,00;04/09/2017 1:00;04/09/2017 15:30;Enter Up Trend;Exit Up Trend;132,02;-1.665,26;6;162,5;187,5;55,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2456,75;2463,25;06/09/2017 1:00;06/09/2017 15:30;Enter Up Trend;Exit Up Trend;319,52;-1.345,74;6;12,5;512,5;192,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2489,00;2495,50;15/09/2017 1:00;15/09/2017 15:30;Enter Up Trend;Exit Up Trend;319,52;-1.026,22;6;25;387,5;67,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2498,00;2495,75;22/09/2017 1:00;22/09/2017 15:30;Enter Up Trend;Exit Up Trend;-117,98;-1.144,20;6;300;62,5;180,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2547,00;2554,25;13/10/2017 1:00;13/10/2017 15:30;Enter Up Trend;Exit Up Trend;357,02;-787,18;6;0;425;67,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2564,75;2566,75;24/10/2017 1:00;24/10/2017 15:30;Enter Up Trend;Exit Up Trend;94,52;-692,66;6;112,5;225;130,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2568,25;2572,25;31/10/2017;31/10/2017 15:30;Enter Up Trend;Exit Up Trend;194,52;-498,14;6;75;275;80,48;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2582,50;2582,75;08/11/2017 1:00;08/11/2017 15:30;Enter Up Trend;Exit Up Trend;7,02;-491,12;6;125;250;242,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2580,75;2571,75;14/11/2017 1:00;14/11/2017 15:30;Enter Up Trend;Exit Up Trend;-455,48;-946,6;6;475;75;530,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2572,50;2558,25;15/11/2017 1:00;15/11/2017 15:30;Enter Up Trend;Exit Up Trend;-717,98;-1.664,58;6;850;0;717,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2566,00;2575,25;16/11/2017 1:00;16/11/2017 15:30;Enter Up Trend;Exit Up Trend;457,02;-1.207,56;6;25;587,5;130,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2576,75;2580,00;20/11/2017 1:00;20/11/2017 15:30;Enter Up Trend;Exit Up Trend;157,02;-1.050,54;6;450;187,5;30,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2593,75;2596,75;23/11/2017 1:00;23/11/2017 15:30;Enter Up Trend;Exit Up Trend;144,52;-906,02;6;212,5;212,5;67,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2599,25;2605,75;28/11/2017 1:00;28/11/2017 15:30;Enter Up Trend;Exit Up Trend;319,52;-586,5;6;87,5;425;105,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2639,75;2639,00;05/12/2017 1:00;05/12/2017 15:30;Enter Up Trend;Exit Up Trend;-42,98;-629,48;6;225;250;292,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2630,75;2629,50;06/12/2017 1:00;06/12/2017 15:30;Enter Up Trend;Exit Up Trend;-67,98;-697,46;6;537,5;37,5;105,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2654,50;2666,75;15/12/2017 1:00;15/12/2017 15:30;Enter Up Trend;Exit Up Trend;607,02;-90,44;6;37,5;725;117,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2683,75;2685,75;21/12/2017 1:00;21/12/2017 15:30;Enter Up Trend;Exit Up Trend;94,52;4,08;6;150;337,5;242,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2792,50;2807,50;16/01/2018 1:00;16/01/2018 15:30;Enter Up Trend;Exit Up Trend;744,52;744,52;6;25;800;55,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2798,00;2805,75;19/01/2018 1:00;19/01/2018 15:30;Enter Up Trend;Exit Up Trend;382,02;1.126,54;6;312,5;512,5;130,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2855,75;2830,00;30/01/2018 1:00;30/01/2018 14:30;Enter Up Trend;Stop loss;-1.292,98;-166,44;6;1.287,50;50;1.342,98;28;
139;ES 12-21;Backtest;BOUL2021;Long;1;2827,00;2834,75;31/01/2018 1:00;31/01/2018 15:30;Enter Up Trend;Exit Up Trend;382,02;215,58;6;162,5;637,5;255,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2826,25;2800,75;02/02/2018 1:00;02/02/2018 10:30;Enter Up Trend;Stop loss;-1.280,48;-1.064,90;6;1.275,00;50;1.330,48;20;
139;ES 12-21;Backtest;BOUL2021;Long;1;2745,50;2752,50;05/02/2018 1:00;05/02/2018 10:00;Enter Down Trend;Exit Down Trend;344,52;-720,38;6;350;475;130,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2630,00;2601,00;06/02/2018 1:00;06/02/2018 1:30;Enter Down Trend;Stop loss;-1.455,48;-2.175,86;6;1.450,00;75;1.530,48;2;
139;ES 12-21;Backtest;BOUL2021;Long;1;2659,50;2674,75;08/02/2018 1:00;08/02/2018 10:00;Enter Down Trend;Exit Down Trend;757,02;-1.418,84;6;300;987,5;230,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2600,00;2607,50;09/02/2018 1:00;09/02/2018 10:00;Enter Down Trend;Exit Down Trend;369,52;-1.049,32;6;750;850;480,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2718,50;2711,75;21/02/2018 1:00;21/02/2018 10:00;Enter Down Trend;Exit Down Trend;-342,98;-1.392,30;6;612,5;150;492,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2695,00;2692,00;22/02/2018 1:00;22/02/2018 10:00;Enter Down Trend;Exit Down Trend;-155,48;-1.547,78;6;650;87,5;242,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2753,00;2761,50;28/02/2018 1:00;28/02/2018 15:30;Enter Up Trend;Exit Up Trend;419,52;-1.128,26;6;725;437,5;17,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2718,50;2716,25;01/03/2018 1:00;01/03/2018 10:00;Enter Down Trend;Exit Down Trend;-117,98;-1.246,24;6;775;200;317,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2693,25;2702,75;07/03/2018 1:00;07/03/2018 10:00;Enter Down Trend;Exit Down Trend;469,52;-776,72;6;425;575;105,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2767,00;2770,25;14/03/2018;14/03/2018 15:30;Enter Up Trend;Exit Up Trend;157,02;-619,7;6;225;825;667,98;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2718,25;2696,50;22/03/2018;22/03/2018 10:00;Enter Down Trend;Exit Down Trend;-1.092,98;-1.712,68;6;1.125,00;400;1.492,98;21;
139;ES 12-21;Backtest;BOUL2021;Long;1;2633,25;2628,50;23/03/2018;23/03/2018 10:00;Enter Down Trend;Exit Down Trend;-242,98;-1.955,66;6;812,5;537,5;780,48;21;
139;ES 12-21;Backtest;BOUL2021;Long;1;2604,00;2627,00;26/03/2018 1:00;26/03/2018 10:00;Enter Down Trend;Exit Down Trend;1.144,52;-811,14;6;100;1.287,50;142,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2631,25;2643,25;06/04/2018 1:00;06/04/2018 10:00;Enter Down Trend;Exit Down Trend;594,52;-216,62;6;450;662,5;67,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2691,25;2686,25;20/04/2018 1:00;20/04/2018 10:00;Enter Down Trend;Exit Down Trend;-255,48;-472,1;6;425;300;555,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2627,75;2633,50;03/05/2018 1:00;03/05/2018 10:00;Enter Down Trend;Exit Down Trend;282,02;-190,08;6;175;425;142,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2728,75;2704,25;15/05/2018 1:00;15/05/2018 14:00;Enter Up Trend;Stop loss;-1.230,48;-1.420,56;6;1.225,00;112,5;1.342,98;27;
139;ES 12-21;Backtest;BOUL2021;Long;1;2709,00;2716,75;16/05/2018 1:00;16/05/2018 15:30;Enter Up Trend;Exit Up Trend;382,02;-1.038,54;6;225;550;167,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2722,25;2697,75;29/05/2018 1:00;29/05/2018 8:30;Enter Up Trend;Stop loss;-1.230,48;-2.269,02;6;1.225,00;0;1.230,48;16;
139;ES 12-21;Backtest;BOUL2021;Long;1;2688,75;2715,25;30/05/2018 1:00;30/05/2018 15:30;Enter Up Trend;Exit Up Trend;1.319,52;-949,5;6;150;1.325,00;5,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2774,50;2773,50;18/06/2018 1:00;18/06/2018 15:30;Enter Up Trend;Exit Up Trend;-55,48;-1.004,98;6;662,5;50;105,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2764,50;2739,50;19/06/2018 1:00;19/06/2018 7:30;Enter Up Trend;Stop loss;-1.255,48;-2.260,46;6;1.250,00;162,5;1.417,98;14;
139;ES 12-21;Backtest;BOUL2021;Long;1;2749,50;2724,75;25/06/2018 1:00;25/06/2018 14:30;Enter Up Trend;Stop loss;-1.242,98;-3.503,44;6;1.237,50;12,5;1.255,48;28;
139;ES 12-21;Backtest;BOUL2021;Long;1;2714,50;2722,75;04/07/2018 1:00;04/07/2018 10:00;Enter Down Trend;Exit Down Trend;407,02;-3.096,42;6;112,5;475;67,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2775,00;2784,50;11/07/2018 1:00;11/07/2018 15:30;Enter Up Trend;Exit Up Trend;469,52;-2.626,90;6;462,5;637,5;167,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2797,75;2803,75;17/07/2018 1:00;17/07/2018 15:30;Enter Up Trend;Exit Up Trend;294,52;-2.332,38;6;400;350;55,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2800,75;2800,50;23/07/2018 1:00;23/07/2018 15:30;Enter Up Trend;Exit Up Trend;-17,98;-2.350,36;6;412,5;137,5;155,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2811,50;2810,75;30/07/2018 1:00;30/07/2018 15:30;Enter Up Trend;Exit Up Trend;-42,98;-2.393,34;6;250;512,5;555,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2853,75;2860,50;09/08/2018 1:00;09/08/2018 15:30;Enter Up Trend;Exit Up Trend;332,02;-2.061,32;6;50;450;117,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2850,25;2839,25;10/08/2018 1:00;10/08/2018 15:30;Enter Up Trend;Exit Up Trend;-555,48;-2.616,80;6;912,5;75;630,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2819,25;2840,75;16/08/2018 1:00;16/08/2018 15:30;Enter Up Trend;Exit Up Trend;1.069,52;-1.547,28;6;37,5;1.162,50;92,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2848,25;2864,50;22/08/2018 1:00;22/08/2018 15:30;Enter Up Trend;Exit Up Trend;807,02;-740,26;6;12,5;887,5;80,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2857,50;2872,50;24/08/2018 1:00;24/08/2018 15:30;Enter Up Trend;Exit Up Trend;744,52;4,26;6;37,5;862,5;117,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2899,25;2904,00;31/08/2018 1:00;31/08/2018 15:30;Enter Up Trend;Exit Up Trend;232,02;236,28;6;212,5;412,5;180,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2896,25;2885,00;05/09/2018 1:00;05/09/2018 15:30;Enter Up Trend;Exit Up Trend;-567,98;-331,7;6;937,5;212,5;780,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2887,25;2875,25;06/09/2018 1:00;06/09/2018 15:30;Enter Up Trend;Exit Up Trend;-605,48;-937,18;6;787,5;287,5;892,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2873,00;2881,25;07/09/2018 1:00;07/09/2018 15:30;Enter Up Trend;Exit Up Trend;407,02;-530,16;6;400;475;67,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2904,75;2900,00;17/09/2018 1:00;17/09/2018 15:30;Enter Up Trend;Exit Up Trend;-242,98;-773,14;6;275;325;567,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2887,25;2910,00;18/09/2018 1:00;18/09/2018 15:30;Enter Up Trend;Exit Up Trend;1.132,02;358,88;6;87,5;1.150,00;17,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2927,00;2922,25;24/09/2018 1:00;24/09/2018 15:30;Enter Up Trend;Exit Up Trend;-242,98;115,9;6;462,5;162,5;405,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2926,75;2938,75;03/10/2018 1:00;03/10/2018 15:30;Enter Up Trend;Exit Up Trend;594,52;710,42;6;50;900;305,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2921,75;2908,25;04/10/2018 1:00;04/10/2018 15:30;Enter Up Trend;Exit Up Trend;-680,48;29,94;6;812,5;112,5;792,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2772,75;2757,25;11/10/2018 1:00;11/10/2018 10:00;Enter Down Trend;Exit Down Trend;-780,48;-750,54;6;1.275,00;437,5;1.217,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2807,25;2808,25;18/10/2018 1:00;18/10/2018 10:00;Enter Down Trend;Exit Down Trend;44,52;-706,02;6;350;275;230,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2772,25;2776,50;19/10/2018 1:00;19/10/2018 10:00;Enter Down Trend;Exit Down Trend;207,02;-499;6;37,5;662,5;455,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2754,00;2773,25;22/10/2018 1:00;22/10/2018 10:00;Enter Down Trend;Exit Down Trend;957,02;458,02;6;200;1.262,50;305,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2741,50;2716,00;23/10/2018 1:00;23/10/2018 10:00;Enter Down Trend;Exit Down Trend;-1.280,48;-822,46;6;1.325,00;237,5;1.517,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2642,50;2644,00;30/10/2018;30/10/2018 10:00;Enter Down Trend;Exit Down Trend;69,52;-752,94;6;225;1.087,50;1.017,98;21;
139;ES 12-21;Backtest;BOUL2021;Long;1;2717,00;2716,75;05/11/2018 1:00;05/11/2018 10:00;Enter Down Trend;Exit Down Trend;-17,98;-770,92;6;212,5;137,5;155,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2725,50;2741,00;13/11/2018 1:00;13/11/2018 10:00;Enter Down Trend;Exit Down Trend;769,52;-1,4;6;325;1.237,50;467,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2699,00;2702,50;15/11/2018 1:00;15/11/2018 10:00;Enter Down Trend;Exit Down Trend;169,52;168,12;6;500;887,5;717,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2693,00;2677,00;20/11/2018 1:00;20/11/2018 10:00;Enter Down Trend;Exit Down Trend;-805,48;-637,36;6;975;62,5;867,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2643,00;2656,25;21/11/2018 1:00;21/11/2018 10:00;Enter Down Trend;Exit Down Trend;657,02;19,66;6;187,5;825;167,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2636,50;2665,25;26/11/2018 1:00;26/11/2018 10:00;Enter Down Trend;Exit Down Trend;1.432,02;1.451,68;6;37,5;1.462,50;30,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2709,50;2714,25;05/12/2018 1:00;05/12/2018 10:00;Enter Down Trend;Exit Down Trend;232,02;1.683,70;6;125;412,5;180,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2684,25;2667,50;06/12/2018 1:00;06/12/2018 10:00;Enter Down Trend;Exit Down Trend;-842,98;840,72;6;1.162,50;37,5;880,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2612,00;2623,75;10/12/2018 1:00;10/12/2018 10:00;Enter Down Trend;Exit Down Trend;582,02;1.422,74;6;75;975;392,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2558,50;2558,50;18/12/2018 1:00;18/12/2018 10:00;Enter Down Trend;Exit Down Trend;-5,48;1.417,26;6;312,5;525;530,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2539,00;2554,00;19/12/2018 1:00;19/12/2018 10:00;Enter Down Trend;Exit Down Trend;744,52;2.161,78;6;0;862,5;117,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2412,75;2423,75;24/12/2018 1:00;24/12/2018 10:00;Enter Down Trend;Exit Down Trend;544,52;2.706,30;6;187,5;1.087,50;542,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2343,50;2350,25;26/12/2018 1:00;26/12/2018 10:00;Enter Down Trend;Exit Down Trend;332,02;3.038,32;6;925;462,5;130,48;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2440,25;2480,00;04/01/2019 1:00;04/01/2019 10:00;Enter Down Trend;Exit Down Trend;1.982,02;1.982,02;6;62,5;2.025,00;42,98;19;
139;ES 12-21;Backtest;BOUL2021;Long;1;2584,50;2578,25;14/01/2019 1:00;14/01/2019 15:30;Enter Up Trend;Exit Up Trend;-317,98;1.664,04;6;862,5;50;367,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2633,25;2646,50;29/01/2019 1:00;29/01/2019 15:30;Enter Up Trend;Exit Up Trend;657,02;2.321,06;6;237,5;800;142,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2727,50;2708,50;07/02/2019 1:00;07/02/2019 15:00;Enter Up Trend;Stop loss;-955,48;1.365,58;6;950;50;1.005,48;29;
139;ES 12-21;Backtest;BOUL2021;Long;1;2739,75;2767,25;15/02/2019 1:00;15/02/2019 15:30;Enter Up Trend;Exit Up Trend;1.369,52;2.735,10;6;537,5;1.575,00;205,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2793,25;2793,50;26/02/2019 1:00;26/02/2019 15:30;Enter Up Trend;Exit Up Trend;7,02;2.742,12;6;500;87,5;80,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2790,25;2787,50;27/02/2019 1:00;27/02/2019 15:30;Enter Up Trend;Exit Up Trend;-142,98;2.599,14;6;487,5;150;292,98;25;
139;ES 12-21;Backtest;BOUL2021;Long;1;2786,75;2807,25;01/03/2019 1:00;01/03/2019 15:30;Enter Up Trend;Exit Up Trend;1.019,52;3.618,66;6;12,5;1.075,00;55,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2789,25;2787,75;05/03/2019 1:00;05/03/2019 15:30;Enter Up Trend;Exit Up Trend;-80,48;3.538,18;6;300;487,5;567,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2783,50;2780,25;06/03/2019 1:00;06/03/2019 15:30;Enter Up Trend;Exit Up Trend;-167,98;3.370,20;6;400;462,5;630,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2749,50;2730,25;08/03/2019 1:00;08/03/2019 13:00;Enter Up Trend;Stop loss;-967,98;2.402,22;6;962,5;300;1.267,98;25;
139;ES 12-21;Backtest;BOUL2021;Long;1;2795,25;2816,00;13/03/2019;13/03/2019 15:30;Enter Up Trend;Exit Up Trend;1.032,02;3.434,24;6;350;1.087,50;55,48;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2813,50;2820,75;15/03/2019;15/03/2019 15:30;Enter Up Trend;Exit Up Trend;357,02;3.791,26;6;50;650;292,98;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2834,50;2830,75;20/03/2019;20/03/2019 15:30;Enter Up Trend;Exit Up Trend;-192,98;3.598,28;6;462,5;400;592,98;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2828,00;2845,00;21/03/2019;21/03/2019 15:30;Enter Up Trend;Exit Up Trend;844,52;4.442,80;6;712,5;850;5,48;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2804,25;2816,25;28/03/2019;28/03/2019 15:30;Enter Up Trend;Exit Up Trend;594,52;5.037,32;6;462,5;1.000,00;405,48;32;
139;ES 12-21;Backtest;BOUL2021;Long;1;2867,25;2884,75;03/04/2019 1:00;03/04/2019 15:30;Enter Up Trend;Exit Up Trend;869,52;5.906,84;6;0;950;80,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2883,50;2887,00;10/04/2019 1:00;10/04/2019 15:30;Enter Up Trend;Exit Up Trend;169,52;6.076,36;6;275;387,5;217,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2892,25;2905,75;12/04/2019 1:00;12/04/2019 15:30;Enter Up Trend;Exit Up Trend;669,52;6.745,88;6;12,5;1.125,00;455,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2900,25;2901,50;18/04/2019 1:00;18/04/2019 15:30;Enter Up Trend;Exit Up Trend;57,02;6.802,90;6;537,5;575;517,98;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2919,75;2927,75;26/04/2019 1:00;26/04/2019 15:30;Enter Up Trend;Exit Up Trend;394,52;7.197,42;6;125;650;255,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2922,25;2922,25;02/05/2019 1:00;02/05/2019 15:30;Enter Up Trend;Exit Up Trend;-5,48;7.191,94;6;150;525;530,48;30;
139;ES 12-21;Backtest;BOUL2021;Long;1;2896,50;2920,00;06/05/2019 1:00;06/05/2019 15:30;Enter Up Trend;Exit Up Trend;1.169,52;8.361,46;6;650;1.250,00;80,48;30;
